customer_no,customer_name,recency,frequency,monetary,avg_order_value,customer_tenure,log_tenure,avg_gap,gap_std,gap_cv,min_gap,max_gap,median_gap,recency_gap_ratio,recent_orders,prior_orders,recent_revenue,prior_revenue,order_trend,revenue_trend,seasonality_cv,peak_quarter,orders_per_month,revenue_per_month,order_value_cv,is_churned,is_churned_relative,churn_label,churn_probability,risk_category,revenue_at_risk
CUST0153,Red Express & Inc,45,5,8094.95,1618.99,942,6.849066282633458,224.25,205.9245411957173,0.9182811201592744,91.0,531.0,137.5,0.20066889632107024,1,0,1914.16,0.0,1.0,1.0,0.3464101615137754,2,0.15923566878980894,257.8009554140127,0.4490480570266173,0,0,0,0.38360217993982454,Medium,3105.2404665038825
CUST0154,Customer_0154,2,189,651633.19,3447.794656084656,1068,6.974478911025045,5.670212765957447,5.991773857980936,1.056710586585756,0.0,32.0,4.0,0.3527204502814259,24,25,125932.71,92319.36,-0.04,0.36409860293658886,0.07606299348447204,4,5.308988764044944,18304.30308988764,1.658932256510981,0,0,0,0.005034300821967516,Low,3280.517504038314
CUST0155,Valley Beverage,83,43,169226.44,3935.4986046511626,1044,6.951772164398911,22.88095238095238,22.312855728887886,0.9751716343530606,1.0,115.0,17.0,3.6274713839750263,5,13,18218.19,55663.06000000001,-0.6153846153846154,-0.6727059202278854,0.20626565419612514,1,1.2356321839080462,4862.828735632184,1.4687581473985092,0,1,1,0.9984118922984623,Critical,168957.6901873322
CUST0156,United Inc LLC,36,20,75461.02999999998,3773.051499999999,1066,6.9726062513017535,54.21052631578947,40.70705500874978,0.750906839967229,0.0,153.0,40.0,0.6640776699029126,3,4,27614.83,10161.42,-0.25,1.7176152545608787,0.4320493798938574,1,0.5628517823639775,2123.6687617260786,1.152863764771255,0,0,0,0.046897578632130725,Low,3538.939588086575
CUST0157,Summit Express,368,6,10744.32,1790.72,1059,6.966024187106113,138.2,119.99041628396829,0.8682374550214783,20.0,321.0,139.0,2.6628075253256154,0,0,0.0,0.0,-1.0,-1.0,0.5,4,0.16997167138810199,304.371671388102,1.333484393823403,1,1,1,0.9999985628742104,Critical,10744.304559060636
CUST0158,Modern Depot & Solutions,39,36,114706.12999999999,3186.2813888888886,1001,6.90975328164481,27.485714285714284,32.277629686073,1.1743420363955874,1.0,156.0,21.0,1.418918918918919,9,4,44161.72,2087.38,1.25,20.156531153886693,0.41573970964154905,3,1.0789210789210788,3437.7461538461534,1.3483233605885496,0,0,0,0.13127172180562008,Low,15057.67118675929
CUST0159,Customer_0159,4,79,296669.39999999997,3755.308860759493,1061,6.967909201801884,13.551282051282051,12.275672738882427,0.9058679977604819,0.0,46.0,10.0,0.29517502365184484,9,17,16766.01,45422.97000000001,-0.47058823529411764,-0.6308913750025594,0.14543196573513997,1,2.233741753063148,8388.390197926483,1.6240540539947768,0,0,0,0.0029266636557527185,Low,868.2515507539655
CUST0160,Green Corp,2,57,194948.21,3420.144035087719,1064,6.970730078143525,18.964285714285715,21.062646199731525,1.1106480105319825,0.0,134.0,12.0,0.10546139359698681,7,8,30925.19,30409.94,-0.125,0.016943473088075808,0.27103228599430335,4,1.607142857142857,5496.660056390977,1.7632755170071204,0,0,0,0.0012781795805725759,Low,249.17882129117442
CUST0161,North Enterprises Inc,707,1,33.12,33.12,707,6.56244409369372,707.0,0.0,0.0,707.0,707.0,707.0,1.0,0,0,0.0,0.0,-1.0,-1.0,,4,0.042432814710042434,1.4053748231966052,,1,0,1,0.9999999992723567,Critical,33.119999975900456
CUST0163,Coastal Warehouse & Water,54,31,171104.88,5519.512258064517,1061,6.967909201801884,33.56666666666667,37.911588014050885,1.129441549574505,0.0,168.0,22.0,1.6087388282025818,5,4,60515.35999999999,11269.840000000002,0.25,4.369673393766014,0.33934911479697855,2,0.8765315739868049,4838.026767200754,1.8212950108190364,0,0,0,0.24275022715003094,Low,41535.74848647879
CUST0164,Customer_0164,123,21,74751.99,3559.6185714285716,816,6.705639094860003,34.65,30.116047479532792,0.8691499994093158,0.0,131.0,31.5,3.54978354978355,3,6,1430.23,31791.270000000004,-0.5,-0.9550118633197101,0.1823670681440644,2,0.7720588235294118,2748.2349264705886,1.4021900195738468,1,1,1,0.9997296342480205,Critical,74731.77962201169
CUST0165,Blue Trading,36,14,59367.60999999999,4240.543571428571,956,6.863803391452954,70.76923076923077,52.79544463643596,0.7460225872539863,2.0,170.0,57.0,0.508695652173913,1,3,36285.02,2898.17,-0.6666666666666666,11.519976398899995,0.1649572197684645,2,0.4393305439330544,1863.0003138075313,2.2939014840124106,0,0,0,0.016665885888281835,Low,989.4138137200194
CUST0166,Heritage Company Inc,86,25,78042.15000000001,3121.686,1060,6.966967138613983,40.583333333333336,37.18334908632306,0.9162221540777756,1.0,112.0,31.5,2.1190965092402463,2,10,4716.2,27374.510000000002,-0.8,-0.8277156376497697,0.20132891827388666,1,0.7075471698113207,2208.740094339623,1.2292646654387327,0,1,1,0.9302057567138204,Critical,72595.2571963235
CUST0167,Green Direct,1,88,271621.02,3086.6025000000004,1060,6.966967138613983,12.172413793103448,12.264722426491245,1.0075834288052297,0.0,56.0,8.0,0.08215297450424928,16,14,36320.17,48683.659999999996,0.14285714285714285,-0.2539556393253917,0.11736313170325506,1,2.490566037735849,7687.387358490566,1.4146946618031804,0,0,0,0.0019093260343058427,Low,518.6130849507081
CUST0168,First Express & Inc,2,136,656499.9,4827.205147058824,1068,6.974478911025045,7.896296296296296,8.163692896146824,1.0338635468853856,0.0,49.0,6.0,0.25328330206378985,28,18,153600.23999999996,125042.5,0.5555555555555556,0.22838426934842124,0.12245094114506662,3,3.8202247191011236,18441.00842696629,1.6965561136942764,0,0,0,0.0028618609471981814,Low,1878.8114256495114
CUST0169,Customer_0169,9,24,73604.84,3066.8683333333333,982,6.890609120147166,42.30434782608695,47.690703098773206,1.127323917031638,0.0,160.0,20.0,0.21274409044193218,5,4,29858.13,5598.52,0.25,4.333218422011531,0.13608276348795434,2,0.7331975560081466,2248.6203665987778,1.8574793360893525,0,0,0,0.002682394548571177,Low,197.4372215644537
CUST0170,National Corp,7,131,601721.44,4593.293435114503,1065,6.97166860472579,8.138461538461538,7.142789334374452,0.8776584248286189,0.0,38.0,6.0,0.8601134215500945,19,25,115860.62,117581.54000000001,-0.24,-0.014635970918564365,0.05780059385038446,2,3.6901408450704225,16949.899718309858,1.3453596020297645,0,0,0,0.03346736072349332,Low,20138.028487539843
CUST0171,Mountain Enterprises Inc,22,31,86196.81999999999,2780.5425806451613,1032,6.940222469119639,33.666666666666664,28.867513459481287,0.857450894836078,2.0,127.0,29.0,0.6534653465346535,5,9,24176.97,20136.31,-0.4444444444444444,0.20066536520345582,0.1935483870967742,1,0.9011627906976745,2505.7215116279067,1.6633656726405932,0,0,0,0.01922155285229642,Low,1656.8367313298809
CUST0172,Metro Market,4,34,198802.7,5847.138235294118,1060,6.966967138613983,32.0,34.05418476487141,1.0641932739022315,0.0,120.0,15.0,0.125,9,4,27356.03,12081.62,1.25,1.2642683679837636,0.2252769665309031,1,0.9622641509433961,5626.491509433962,1.3263489663837869,0,0,0,0.0011887110065941131,Low,236.3189576306275
CUST0173,West Direct & Inc,42,20,119625.03,5981.2515,1022,6.930494765951626,51.578947368421055,44.94480045254733,0.8713787842840808,2.0,188.0,37.0,0.8142857142857143,4,3,42957.62,12147.99,0.3333333333333333,2.536191583957511,0.16329931618554522,2,0.5870841487279843,3511.497945205479,1.7272757825152103,0,0,0,0.04177314881645276,Low,4997.114180362626
CUST0174,Customer_0174,10,66,170587.05,2584.6522727272727,1030,6.93828448401696,15.692307692307692,16.06813916276076,1.0239500446857348,1.0,72.0,10.0,0.6372549019607844,14,13,43551.44,27628.1,0.07692307692307693,0.5763458218263292,0.15252190778324745,1,1.9223300970873785,4968.554854368931,1.1907427684886014,0,0,0,0.017033276338042316,Low,2905.6563623414413
CUST0175,Pacific Wholesale,16,210,711834.77,3389.689380952381,1067,6.97354301952014,5.028708133971292,5.269573289174523,1.0478980184942677,0.0,30.0,4.0,3.181731684110371,33,32,104975.01999999999,123456.44,0.03125,-0.1496999265489918,0.13602720816272096,1,5.904404873477038,20014.0985004686,1.3407080565017626,0,1,1,0.9816232692617997,Critical,698753.5741016213
CUST0176,Pacific Beverage Corp,33,52,237210.93,4561.7486538461535,1062,6.968850378341948,20.176470588235293,16.29319598157825,0.8075344947137909,0.0,66.0,18.0,1.6355685131195337,11,11,61450.55,44080.689999999995,0.0,0.39404691714217743,0.06280742930213278,2,1.4689265536723164,6700.873728813559,1.4561637024317982,0,0,0,0.30130130335627403,Medium,71471.96237935388
CUST0177,North Goods,21,29,87817.55999999998,3028.1917241379306,1032,6.940222469119639,36.107142857142854,33.667589960622564,0.9324357259123955,0.0,151.0,27.5,0.5816023738872405,5,7,15066.78,37800.049999999996,-0.2857142857142857,-0.6014084637454183,0.4827586206896552,1,0.8430232558139535,2552.8360465116275,1.4283781834142368,0,0,0,0.015890854287207937,Low,1395.49604981814
CUST0178,Heritage Plus & LLC,6,49,155781.0,3179.204081632653,1050,6.957497370876951,21.75,20.068499715999295,0.9226896421149101,0.0,89.0,15.0,0.27586206896551724,10,6,6698.78,16854.109999999997,0.6666666666666666,-0.6025432372281895,0.20408163265306123,1,1.4,4450.885714285714,1.5593312903251015,0,0,0,0.0022904999659821416,Low,356.816375200664
CUST0179,Customer_0179,149,5,19382.829999999998,3876.566,667,6.504288173536645,129.5,52.74782775938108,0.407319133277074,76.0,190.0,126.0,1.1505791505791505,1,1,11590.56,3258.16,0.0,2.5573943575515017,0.3464101615137754,3,0.22488755622188905,871.7914542728635,1.1500158364247055,1,0,1,0.9437127446358164,Critical,18291.82369810944
CUST0180,Coastal Beverage,7,123,575868.81,4681.86024390244,1060,6.966967138613983,8.631147540983607,8.18202102745735,0.9479644495249732,0.0,40.0,7.0,0.8110161443494777,17,28,96642.76999999999,171919.73,-0.39285714285714285,-0.43786108784605476,0.2063183339910491,3,3.481132075471698,16298.173867924528,1.3962552117209428,0,0,0,0.02061805336737954,Low,11873.29385718935
CUST0181,South Distribution LLC,16,42,196631.50999999998,4681.702619047619,1060,6.966967138613983,25.463414634146343,23.84438881684285,0.9364175684775449,1.0,126.0,20.0,0.6283524904214559,4,6,9177.609999999999,51536.4,-0.3333333333333333,-0.8219198469431315,0.1649572197684645,2,1.1886792452830188,5565.042735849056,1.77302908013462,0,0,0,0.010362263238632777,Low,2037.547467629853
CUST0182,Summit Products,120,29,69124.93,2383.618275862069,1064,6.970730078143525,33.714285714285715,29.63713529273348,0.8790675722420946,0.0,103.0,25.5,3.559322033898305,2,6,6155.38,7551.64,-0.6666666666666666,-0.18489493672897545,0.26109923428966775,1,0.8176691729323308,1949.011184210526,1.2396873925390814,1,1,1,0.9995226282974815,Critical,69091.93171447942
CUST0183,Summit Sales & Industries,15,59,175169.93000000002,2968.98186440678,1055,6.962243464266207,17.93103448275862,21.628329431530073,1.2061952952199464,0.0,131.0,11.5,0.8365384615384616,17,3,59888.06,370.38,4.666666666666667,160.69355796749284,0.300020746832808,3,1.6777251184834123,4981.135450236968,1.4977711265891427,0,0,0,0.0015592133593971913,Low,273.1272950206709
CUST0184,Customer_0184,42,56,220739.02000000002,3941.7682142857147,1044,6.951772164398911,18.21818181818182,16.839867718635585,0.924344036452053,0.0,74.0,13.0,2.305389221556886,10,9,22501.160000000003,36214.79,0.1111111111111111,-0.3786748452773024,0.335029697130245,2,1.6091954022988506,6343.075287356323,1.358320428794782,0,1,1,0.766735987193369,Critical,169248.55041179684
CUST0185,Blue Supply,104,3,11041.4,3680.4666666666667,986,6.894670039433482,441.0,615.1828996322963,1.3949725615244815,6.0,876.0,441.0,0.23582766439909297,1,0,332.38,0.0,1.0,1.0,0.47140452079103173,1,0.09127789046653144,335.94523326572005,1.365485427725493,1,0,1,0.9872424882935106,Critical,10900.539210243967
CUST0186,Classic Systems LLC,4,65,328759.96,5057.845538461539,1066,6.9726062513017535,16.59375,18.17701212634436,1.0954131601563455,0.0,97.0,11.0,0.24105461393596986,14,9,95400.67,78481.56,0.5555555555555556,0.21558070456295722,0.34584031384794595,3,1.829268292682927,9252.156472795497,1.4324463754403092,0,0,0,0.001986370728680496,Low,653.0391613061707
CUST0187,West Products,117,14,64673.01000000001,4619.500714285715,1048,6.955592608396297,71.61538461538461,58.74597640340778,0.8202982741614405,4.0,207.0,60.0,1.6337271750805586,1,1,7144.91,6.52,0.0,1094.8450920245398,0.5947617141331808,3,0.400763358778626,1851.326622137405,1.2072875622008254,1,0,1,0.8771422682388077,Critical,56727.4306852311
CUST0188,Pacific Products & Distribution,3,67,267542.99,3993.1789552238806,1059,6.966024187106113,16.0,14.495622681453767,0.9059764175908604,0.0,63.0,11.5,0.1875,10,14,26496.159999999996,48368.53,-0.2857142857142857,-0.45220249612713065,0.19725599603581104,1,1.898016997167139,7579.121529745043,1.4366174331421038,0,0,0,0.0026150678806763287,Low,699.6430798491082
CUST0189,Customer_0189,8,100,361172.68000000005,3611.7268000000004,1068,6.974478911025045,10.707070707070708,11.728434421726773,1.0953915167461796,0.0,65.0,6.0,0.7471698113207547,24,15,152957.75,49129.86000000001,0.6,2.1133357595564077,0.0565685424949238,3,2.8089887640449436,10145.300000000001,1.755128518733736,0,0,0,0.010701513265399787,Low,3865.0942261199925
CUST0190,Green Systems,4,76,383722.74,5048.9834210526315,1055,6.962243464266207,14.013333333333334,15.067858519390217,1.0752515594236596,0.0,56.0,7.0,0.2854424357754519,6,22,36107.99,84360.7,-0.7272727272727273,-0.5719809105424682,0.24686398735912787,1,2.161137440758294,10911.54710900474,1.496682551443425,0,0,0,0.00249802739755431,Low,958.5499175846091
CUST0191,West LLC Inc,4,41,167881.2,4094.6634146341466,1057,6.964135612418245,26.325,28.072605042036155,1.06638575658257,0.0,107.0,15.5,0.15194681861348527,4,5,1294.61,26716.49,-0.2,-0.9515426614798576,0.5540398386146609,1,1.163670766319773,4764.840113528855,1.4397858369142358,0,0,0,0.001622444613512228,Low,272.3779486499691
CUST0192,Heritage Center,11,44,197146.67,4480.606136363636,1068,6.974478911025045,24.58139534883721,34.99267444299322,1.4235430473497714,0.0,220.0,15.0,0.4474929044465468,12,7,129626.34,22920.54,0.7142857142857143,4.655466232470962,0.1484539238050411,3,1.2359550561797752,5537.827808988764,1.7265679436358032,0,0,0,0.004214380520492905,Low,830.851085728043
CUST0193,Metro Sales & Wholesale,36,9,13844.109999999999,1538.2344444444443,783,6.664409020350408,93.375,82.7249098777733,0.8859428099359925,3.0,216.0,77.5,0.3855421686746988,3,2,4552.42,4384.53,0.5,0.038291447429941255,0.8819171036881969,4,0.3448275862068965,530.4256704980842,0.7209979545859915,0,0,0,0.0588735955549158,Low,815.0525329577654
CUST0194,Customer_0194,13,88,312935.2,3556.081818181818,1051,6.9584483932976555,11.931034482758621,11.271277659617498,0.9447024628003104,0.0,57.0,8.0,1.0895953757225434,10,19,30351.799999999996,43471.200000000004,-0.47368421052631576,-0.30179521154235467,0.14373989364401726,1,2.5118934348239774,8932.498572787821,1.359366162651649,0,0,0,0.05567388767039231,Low,17422.319172911753
CUST0195,Premier Trading,8,16,58478.63,3654.914375,1009,6.917705609835305,66.73333333333333,69.02118377370681,1.0342834731324697,1.0,232.0,54.0,0.11988011988011987,1,3,21879.3,8446.48,-0.6666666666666666,1.5903453272842651,0.3903123748998999,4,0.4757185332011893,1738.7105054509416,1.432868692695935,0,0,0,0.006574877882659637,Low,384.48985099523634
CUST0196,Blue Services Corp,4,57,208317.91,3654.7001754385965,1053,6.960347729101308,18.732142857142858,15.310710536838489,0.8173496568760299,0.0,69.0,16.5,0.21353670162059105,8,14,27077.010000000002,56742.91,-0.42857142857142855,-0.5228124535734949,0.11984737737964442,2,1.623931623931624,5934.983190883191,1.468949025822815,0,0,0,0.003322155974940964,Low,692.0645893937141
CUST0197,United Center,9,24,77682.78,3236.7825,987,6.895682697747868,42.52173913043478,48.37436357600376,1.1376384072066323,4.0,231.0,26.0,0.2116564417177914,4,5,9187.310000000001,3557.03,-0.2,1.5828598578027175,0.36004114991154784,3,0.729483282674772,2361.1787234042554,1.4670629467167866,0,0,0,0.005967285953887008,Low,463.55536195289454
CUST0198,Red Outlet & Distribution,150,9,64617.049999999996,7179.6722222222215,1016,6.92461239604856,108.25,91.0380611141767,0.8409982550963205,1.0,299.0,98.0,1.3856812933025404,1,2,5.64,202.89000000000001,-0.5,-0.9722016856424665,0.3333333333333333,1,0.26574803149606296,1907.9837598425195,1.636539374934363,1,0,1,0.9367716829116592,Critical,60531.42267328683
CUST0199,Customer_0199,63,55,223645.51000000004,4066.2820000000006,1066,6.9726062513017535,18.574074074074073,19.422416393447214,1.0456734648515948,0.0,93.0,13.5,3.391824526420738,11,5,18487.65,15510.84,1.2,0.19191803925512746,0.27453943400984543,3,1.5478424015009382,6293.963696060039,1.5450102366451675,0,1,1,0.983706557706867,Critical,220001.55478869673
CUST0200,Alpine Company,199,4,9430.23,2357.5575,640,6.46302945692067,147.0,224.9066473006078,1.5299771925211416,1.0,406.0,34.0,1.3537414965986394,0,1,0.0,4963.46,-1.0,-1.0,0.0,1,0.1875,442.04203125,0.9181422400431428,1,0,1,0.9996892323406525,Critical,9427.29938949579
CUST0201,Central Systems LLC,22,94,355769.70999999996,3784.78414893617,1055,6.962243464266207,11.10752688172043,12.707805172234313,1.1440715208303882,0.0,100.0,7.0,1.9806389157792836,13,20,67198.77,119591.23999999999,-0.35,-0.4380962184186734,0.25174807587657944,2,2.6729857819905214,10116.674218009479,1.3974896604317453,0,0,0,0.4772338188627939,Medium,169785.3373390087
CUST0202,Summit Goods,18,24,95042.84,3960.1183333333333,1066,6.9726062513017535,45.56521739130435,45.37803442090829,0.995891976794743,2.0,181.0,31.0,0.39503816793893126,5,2,17282.96,10301.09,1.5,0.6777797301062314,0.45133546692422,3,0.675422138836773,2674.751594746717,1.157822444410302,0,0,0,0.004588123330850144,Low,436.06827163425726
CUST0204,Customer_0204,24,42,223258.50000000003,5315.6785714285725,1069,6.975413927455952,25.48780487804878,20.5269602611048,0.8053639911055472,1.0,100.0,24.0,0.9416267942583731,8,7,21340.009999999995,30655.55,0.14285714285714285,-0.303877764385242,0.27492869961410754,2,1.1786716557530403,6265.439663236671,1.6885484440670315,0,0,0,0.024893651346310972,Low,5557.719259100369
CUST0205,Mountain Group,609,1,3150.6,3150.6,609,6.413458957167357,609.0,0.0,0.0,609.0,609.0,609.0,1.0,0,0,0.0,0.0,-1.0,-1.0,,2,0.04926108374384236,155.20197044334975,,1,0,1,0.9999999872915554,Critical,3150.5999599607744
CUST0206,Classic Distribution LLC,31,24,103820.16,4325.84,1036,6.9440872082295275,43.69565217391305,51.15700856863798,1.1707574100285307,1.0,207.0,27.0,0.7094527363184079,3,5,6274.639999999999,26578.72,-0.4,-0.7639224161283915,0.2721655269759087,4,0.694980694980695,3006.37528957529,1.4225544136512553,0,0,0,0.04177103584144821,Low,4336.675624424888
CUST0207,Crystal Center,1,70,269173.72,3845.338857142857,1066,6.9726062513017535,15.434782608695652,18.770657844303923,1.2161271279408175,0.0,121.0,9.0,0.0647887323943662,12,17,48777.869999999995,57646.05,-0.29411764705882354,-0.15383846768338866,0.3747107728172572,2,1.9699812382739212,7575.24540337711,1.4664781497422124,0,0,0,0.0014164294403797098,Low,381.2655815845247
CUST0208,Coastal Foods & Inc,85,2,2091.91,1045.955,1019,6.927557906278317,934.0,0.0,0.0,934.0,934.0,934.0,0.09100642398286937,1,0,637.52,0.0,1.0,1.0,0.0,1,0.05888125613346418,61.58714425907752,0.552236297305195,0,0,0,0.23449450876322656,Low,490.54140782688125
CUST0209,Customer_0209,14,99,338182.98,3415.989696969697,1046,6.953684210870537,10.53061224489796,10.768610437531503,1.022600603564038,0.0,64.0,7.0,1.3294573643410852,15,20,66527.47,57380.71,-0.25,0.15940478951898648,0.1293560452006636,2,2.8393881453154877,9699.320650095602,1.2062612716250698,0,0,0,0.1385983547741339,Low,46871.60464061383
CUST0210,Global Retail,147,1,27205.86,27205.86,147,4.997212273764115,147.0,0.0,0.0,147.0,147.0,147.0,1.0,1,0,27205.86,0.0,1.0,1.0,,3,0.2040816326530612,5552.216326530612,,1,0,1,0.9151588766011141,Critical,24897.684274567186
CUST0211,Central LLC LLC,63,17,73323.48,4313.145882352941,964,6.872128101338986,56.3125,61.665461699939186,1.0950581433951465,5.0,227.0,37.0,1.118756936736959,3,0,16853.329999999998,0.0,1.0,1.0,0.2252769665309031,3,0.529045643153527,2281.8510373443983,1.3266501747843025,0,0,0,0.22345507523882463,Low,16384.50374017245
CUST0212,National Plus,4,85,256499.89,3017.6457647058824,1067,6.97354301952014,12.654761904761905,14.575515075003826,1.15178105954875,0.0,94.0,7.0,0.3160865475070555,17,10,52020.21000000001,39098.44,0.7,0.3304932370703282,0.08908091522823959,3,2.389878163074039,7211.8057169634485,1.1870637094869048,0,0,0,0.004653125089979036,Low,1193.5260737358628
CUST0213,East Center & Supply,74,21,136241.46000000002,6487.688571428573,1044,6.951772164398911,48.5,30.546771730542897,0.6298303449596474,2.0,119.0,40.5,1.5257731958762886,3,4,24061.48,46238.25,-0.25,-0.4796195790281855,0.648272312909909,2,0.6034482758620691,3914.9844827586217,1.4238053637250325,0,0,0,0.4397849212222493,Medium,59916.93975330424
CUST0214,Customer_0214,267,10,25101.12,2510.112,1001,6.90975328164481,81.55555555555556,64.18938991591818,0.7870633640916398,3.0,184.0,56.0,3.273841961852861,0,1,0.0,8260.34,-1.0,-1.0,0.5163977794943222,3,0.2997002997002997,752.2813186813187,1.1695811093438024,1,1,1,0.9999927693062665,Critical,25100.93850148891
CUST0215,Classic Services,96,31,121337.52,3914.113548387097,1066,6.9726062513017535,32.333333333333336,36.09119993355275,1.1162226783573015,0.0,168.0,18.5,2.9690721649484533,2,2,6655.92,19143.06,0.0,-0.6523063710817393,0.37061694493793734,3,0.8724202626641652,3414.7519699812387,1.2466421893232913,1,1,1,0.9924333810472169,Critical,120419.40522148431
CUST0216,Elite Supply LLC,23,20,50451.94,2522.597,1052,6.959398512133975,54.1578947368421,46.65388296081729,0.8614419594320005,1.0,157.0,40.0,0.42468415937803694,5,3,14768.789999999999,3021.12,0.6666666666666666,3.8885148554178577,0.36514837167011077,3,0.5703422053231939,1438.7435361216728,1.3619665548351427,0,0,0,0.009019188510826769,Low,455.03555759692154
CUST0217,First Goods,2,110,394016.50000000006,3581.9681818181825,1065,6.97166860472579,9.752293577981652,9.139004690218119,0.9371133689875587,0.0,41.0,6.0,0.2050799623706491,13,20,29375.15,84566.65,-0.35,-0.6526390722583902,0.1889509971893321,1,3.0985915492957745,11099.056338028171,1.6095622734652475,0,0,0,0.002263667990717853,Low,891.922538864681
CUST0218,Mountain Center & Retail,8,32,131599.69,4112.4903125,1045,6.952728644624869,33.45161290322581,33.05433779871907,0.988123887907706,1.0,128.0,25.0,0.2391513982642237,4,6,9656.45,38734.53,-0.3333333333333333,-0.7507017640332798,0.14433756729740643,1,0.9186602870813396,3777.981531100478,1.4035963845950425,0,0,0,0.004724876010131193,Low,621.7922182217019
CUST0219,Customer_0219,30,78,344878.00999999995,4421.512948717948,1031,6.939253946041508,13.0,12.191455161192549,0.9378042431686576,0.0,74.0,9.0,2.3076923076923075,12,13,49916.55000000001,64269.01000000001,-0.07692307692307693,-0.22331851696486374,0.3310242176245655,3,2.2696411251212414,10035.247623666342,1.3511301204844988,0,1,1,0.7459552318331738,Critical,257263.5559037136
CUST0220,Central Enterprises,17,129,478493.36,3709.250852713178,1064,6.970730078143525,8.1796875,8.368890267593644,1.0231308063533777,0.0,45.0,5.0,2.078319006685769,23,20,100010.49,75061.59000000001,0.15,0.3323790503238739,0.17054263565891473,4,3.637218045112782,13491.354135338344,1.2838098301629812,0,1,1,0.5888529800855534,High,281762.24098714953
CUST0221,Global Wholesale LLC,7,39,95811.82999999999,2456.7135897435896,1067,6.97354301952014,27.894736842105264,33.091020643464205,1.1862818721241886,0.0,166.0,15.5,0.2509433962264151,11,6,34289.18,12641.6,0.8333333333333334,1.712408239463359,0.338875685497419,1,1.0965323336457355,2693.8658856607303,1.4034551238530095,0,0,0,0.0025738110051110666,Low,246.60154247383062
CUST0222,National Sales,7,130,497011.18,3823.162923076923,1067,6.97354301952014,8.217054263565892,7.729773242459637,0.9406988191295218,0.0,31.0,6.0,0.8518867924528302,25,20,73191.91,90601.33,0.25,-0.19215413283668129,0.23365714358757983,3,3.6551077788191186,13974.0725398313,1.851393772365361,0,0,0,0.013565168585011065,Low,6742.040445335279
CUST0223,Modern Center & LLC,23,33,108126.5,3276.560606060606,1039,6.946975992135418,31.75,50.26125295281741,1.5830315890651152,0.0,286.0,18.5,0.7244094488188977,6,7,22884.19,35797.46,-0.14285714285714285,-0.36073145971809173,0.4356335081383399,1,0.9528392685274303,3122.0356111645815,1.2305781364885018,0,0,0,0.036478901441356903,Low,3944.335936698877
CUST0224,Customer_0224,3,205,732907.9199999999,3575.1605853658534,1067,6.97354301952014,5.215686274509804,5.191177530893074,0.9953009551712285,0.0,31.0,4.0,0.575187969924812,28,36,84551.97,123635.80999999998,-0.2222222222222222,-0.3161207096875896,0.19536570140976378,2,5.763823805060918,20606.595688847232,1.7155779030211535,0,0,0,0.009521873613856745,Low,6978.65658483463
CUST0225,North Trading,129,5,30764.940000000002,6152.988,940,6.846943139585379,202.75,122.48911516266796,0.6041386691130356,44.0,330.0,218.5,0.6362515413070283,1,2,671.78,14559.740000000002,-0.5,-0.9538604398155461,0.4,2,0.1595744680851064,981.8597872340426,1.0236523185977235,1,0,1,0.7973229128238216,Critical,24529.591573650105
CUST0226,Classic Beverage LLC,2,81,213669.68999999997,2637.897407407407,1060,6.966967138613983,13.225,13.665974563107223,1.0333440123332494,0.0,63.0,8.0,0.15122873345935728,13,17,33911.35,28993.73,-0.23529411764705882,0.16960977425119153,0.22942156155993995,4,2.292452830188679,6047.25537735849,1.4414002774549763,0,0,0,0.0021701887372126733,Low,463.7035547217233
CUST0227,United Warehouse,1,42,181147.93999999997,4313.04619047619,1067,6.97354301952014,26.0,21.804815981796313,0.8386467685306275,0.0,111.0,23.0,0.038461538461538464,8,8,73707.88,15582.870000000003,0.0,3.730058070175776,0.1649572197684645,1,1.1808809746954076,5093.194189315837,1.5245503892062164,0,0,0,0.001557598696950846,Low,282.15579529933
CUST0228,Advanced Center & Beverage,178,26,102501.11000000002,3942.3503846153853,1036,6.9440872082295275,34.32,35.54658914720229,1.0357397770163836,0.0,153.0,18.0,5.186480186480186,1,6,5302.66,22808.91,-0.8333333333333334,-0.7675180444834935,0.2664693550105965,4,0.752895752895753,2968.1788610038616,1.422688933186753,1,1,1,0.999999126695451,Critical,102501.02048531438
CUST0229,Customer_0229,31,48,166028.94,3458.93625,1051,6.9584483932976555,21.70212765957447,23.335841898542753,1.0752789894426562,0.0,120.0,14.0,1.4284313725490196,10,9,21719.88,47498.37,0.1111111111111111,-0.5427236766230084,0.35355339059327373,1,1.3701236917221695,4739.170504281637,1.5270936067270466,0,0,0,0.13747745198188427,Low,22825.235626453145
CUST0230,Alpine Wholesale,1,67,278246.17000000004,4152.927910447762,1017,6.925595197110468,15.393939393939394,15.102601699329096,0.9810745198383074,0.0,66.0,10.5,0.06496062992125984,14,10,76799.69000000002,27961.420000000002,0.4,1.7466305359312944,0.20318982941952374,3,1.976401179941003,8207.85162241888,1.8889802699776215,0,0,0,0.0008410128637492179,Low,234.00860825895177
CUST0232,Elite Shop,189,11,18920.649999999998,1720.0590909090906,1016,6.92461239604856,82.7,54.41211058007011,0.6579457143902069,8.0,208.0,68.5,2.2853688029020556,0,2,0.0,4012.42,-1.0,-1.0,0.34815531191139565,2,0.3248031496062992,558.6806102362204,0.850374883970708,1,1,1,0.9994402830670569,Critical,18910.05979181271
